"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"433",1,1,10,7,"2016-01-10","EV",20366,4260,"EWR","NJ",855,854,-1,0,0,-1,"0800-0859",20,914,1017,4,1032,1021,0,0,-1,"1000-1059",0,"",0,97,87,63,319,2,1,1
"434",1,1,10,7,"2016-01-10","EV",20366,4284,"IAH","TX",732,727,-5,0,0,-1,"0700-0759",17,744,1059,7,1120,1106,0,0,-1,"1100-1159",0,"",0,168,159,135,1117,5,1,1
"435",1,1,10,7,"2016-01-10","AA",19805,1252,"DFW","TX",825,817,-8,0,0,-1,"0800-0859",11,828,1135,3,1157,1138,0,0,-2,"1100-1159",0,"",0,152,141,127,1067,5,1,1
"436",1,1,10,7,"2016-01-10","AA",19805,1426,"DFW","TX",1045,1051,6,6,0,0,"1000-1059",15,1106,1417,4,1423,1421,0,0,-1,"1400-1459",0,"",0,158,150,131,1067,5,1,0
"437",1,1,10,7,"2016-01-10","AA",19805,1801,"CLT","NC",945,1150,125,125,1,8,"0900-0959",31,1221,1328,4,1114,1332,138,1,9,"1100-1159",0,"",0,89,102,67,366,2,1,1
"438",1,1,10,7,"2016-01-10","AA",19805,2030,"PHL","PA",1335,1332,-3,0,0,-1,"1300-1359",11,1343,1433,5,1447,1438,0,0,-1,"1400-1459",0,"",0,72,66,50,268,2,0,0
"439",1,1,10,7,"2016-01-10","B6",20409,1485,"BOS","MA",829,829,0,0,0,0,"0800-0859",8,837,956,4,1024,1000,0,0,-2,"1000-1059",0,"",0,115,91,79,496,2,1,1
"440",1,1,10,7,"2016-01-10","UA",19977,315,"ORD","IL",1000,1002,2,2,0,0,"1000-1059",11,1013,1213,3,1229,1216,0,0,-1,"1200-1259",0,"",0,89,74,60,413,2,1,0
"441",1,1,10,7,"2016-01-10","UA",19977,648,"DEN","CO",1002,1017,15,15,1,1,"1000-1059",12,1029,1458,5,1500,1503,3,0,0,"1500-1559",0,"",0,178,166,149,1290,6,1,0
"442",1,1,10,7,"2016-01-10","WN",19393,3184,"ATL","GA",950,1046,56,56,1,3,"0900-0959",9,1055,1202,5,1130,1207,37,1,2,"1100-1159",0,"",0,100,81,67,526,3,1,1
"443",1,1,10,7,"2016-01-10","WN",19393,1492,"TPA","FL",1225,1232,7,7,0,0,"1200-1259",8,1240,1425,6,1445,1431,0,0,-1,"1400-1459",0,"",0,140,119,105,873,4,0,0
"444",1,1,10,7,"2016-01-10","WN",19393,684,"HOU","TX",1050,1049,-1,0,0,-1,"1000-1059",15,1104,1413,6,1430,1419,0,0,-1,"1400-1459",0,"",0,160,150,129,1131,5,1,0
"445",1,1,10,7,"2016-01-10","WN",19393,1452,"MDW","IL",1000,952,-8,0,0,-1,"1000-1059",8,1000,1159,5,1220,1204,0,0,-2,"1200-1259",0,"",0,80,72,59,402,2,1,0
"446",1,1,10,7,"2016-01-10","WN",19393,369,"RSW","FL",1135,1234,59,59,1,3,"1100-1159",14,1248,1447,8,1405,1455,50,1,3,"1400-1459",0,"",0,150,141,119,966,4,1,0
"481",1,1,11,1,"2016-01-11","DL",19790,1677,"ATL","GA",725,725,0,0,0,0,"0700-0759",44,809,918,4,904,922,18,1,1,"0900-0959",0,"",0,99,117,69,526,3,1,1
"482",1,1,11,1,"2016-01-11","DL",19790,1295,"ATL","GA",909,911,2,2,0,0,"0900-0959",15,926,1037,5,1045,1042,0,0,-1,"1000-1059",0,"",0,96,91,71,526,3,1,1
"483",1,1,11,1,"2016-01-11","EV",20366,4260,"EWR","NJ",700,655,-5,0,0,-1,"0700-0759",16,711,813,5,832,818,0,0,-1,"0800-0859",0,"",0,92,83,62,319,2,1,1
"484",1,1,11,1,"2016-01-11","EV",20366,4988,"DTW","MI",809,934,85,85,1,5,"0800-0859",43,1017,1055,5,930,1100,90,1,6,"0900-0959",0,"",0,81,86,38,201,1,1,1
"485",1,1,11,1,"2016-01-11","AA",19805,1252,"DFW","TX",825,823,-2,0,0,-1,"0800-0859",10,833,1138,5,1157,1143,0,0,-1,"1100-1159",0,"",0,152,140,125,1067,5,1,1
"486",1,1,11,1,"2016-01-11","AA",19805,1904,"CLT","NC",759,751,-8,0,0,-1,"0700-0759",27,818,915,4,930,919,0,0,-1,"0900-0959",0,"",0,91,88,57,366,2,1,1
"487",1,1,11,1,"2016-01-11","B6",20409,1285,"BOS","MA",630,623,-7,0,0,-1,"0600-0659",22,645,809,6,828,815,0,0,-1,"0800-0859",0,"",0,118,112,84,496,2,1,1
"488",1,1,11,1,"2016-01-11","B6",20409,1485,"BOS","MA",829,825,-4,0,0,-1,"0800-0859",19,844,1008,7,1024,1015,0,0,-1,"1000-1059",0,"",0,115,110,84,496,2,1,1
"489",1,1,11,1,"2016-01-11","UA",19977,1475,"ORD","IL",708,708,0,0,0,0,"0700-0759",21,729,925,5,937,930,0,0,-1,"0900-0959",0,"",0,89,82,56,413,2,1,1
"490",1,1,11,1,"2016-01-11","WN",19393,453,"ATL","GA",825,820,-5,0,0,-1,"0800-0859",18,838,949,7,1010,956,0,0,-1,"1000-1059",0,"",0,105,96,71,526,3,1,1
"491",1,1,11,1,"2016-01-11","WN",19393,923,"MDW","IL",730,728,-2,0,0,-1,"0700-0759",10,738,936,6,950,942,0,0,-1,"0900-0959",0,"",0,80,74,58,402,2,1,1
"492",1,1,11,1,"2016-01-11","WN",19393,1165,"BWI","MD",955,951,-4,0,0,-1,"0900-0959",8,959,1041,7,1055,1048,0,0,-1,"1000-1059",0,"",0,60,57,42,210,1,1,1
"547",1,1,14,4,"2016-01-14","DL",19790,1599,"ATL","GA",1054,1059,5,5,0,0,"1000-1059",24,1123,1238,8,1233,1246,13,0,0,"1200-1259",0,"",0,99,107,75,526,3,1,0
"548",1,1,14,4,"2016-01-14","DL",19790,1677,"ATL","GA",725,738,13,13,0,0,"0700-0759",12,750,912,5,904,917,13,0,0,"0900-0959",0,"",0,99,99,82,526,3,1,1
"549",1,1,14,4,"2016-01-14","DL",19790,1295,"ATL","GA",909,906,-3,0,0,-1,"0900-0959",13,919,1034,9,1045,1043,0,0,-1,"1000-1059",0,"",0,96,97,75,526,3,1,1
"550",1,1,14,4,"2016-01-14","EV",20366,4260,"EWR","NJ",700,653,-7,0,0,-1,"0700-0759",19,712,814,6,832,820,0,0,-1,"0800-0859",0,"",0,92,87,62,319,2,1,1
"551",1,1,14,4,"2016-01-14","EV",20366,4988,"DTW","MI",759,752,-7,0,0,-1,"0700-0759",43,835,914,6,920,920,0,0,0,"0900-0959",0,"",0,81,88,39,201,1,1,1
"552",1,1,14,4,"2016-01-14","AA",19805,1252,"DFW","TX",825,823,-2,0,0,-1,"0800-0859",12,835,1150,7,1157,1157,0,0,0,"1100-1159",0,"",0,152,154,135,1067,5,1,1
"553",1,1,14,4,"2016-01-14","AA",19805,1801,"CLT","NC",940,933,-7,0,0,-1,"0900-0959",25,958,1102,4,1109,1106,0,0,-1,"1100-1159",0,"",0,89,93,64,366,2,1,1
"554",1,1,14,4,"2016-01-14","AA",19805,1815,"CLT","NC",1145,1138,-7,0,0,-1,"1100-1159",31,1209,1307,5,1316,1312,0,0,-1,"1300-1359",0,"",0,91,94,58,366,2,1,0
"555",1,1,14,4,"2016-01-14","AA",19805,1904,"CLT","NC",759,752,-7,0,0,-1,"0700-0759",24,816,917,3,930,920,0,0,-1,"0900-0959",0,"",0,91,88,61,366,2,1,1
"556",1,1,14,4,"2016-01-14","B6",20409,1285,"BOS","MA",630,618,-12,0,0,-1,"0600-0659",17,635,802,5,828,807,0,0,-2,"0800-0859",0,"",0,118,109,87,496,2,1,1
"557",1,1,14,4,"2016-01-14","B6",20409,1485,"BOS","MA",829,818,-11,0,0,-1,"0800-0859",28,846,1013,5,1024,1018,0,0,-1,"1000-1059",0,"",0,115,120,87,496,2,1,1
"558",1,1,14,4,"2016-01-14","UA",19977,1475,"ORD","IL",708,708,0,0,0,0,"0700-0759",17,725,923,3,937,926,0,0,-1,"0900-0959",0,"",0,89,78,58,413,2,1,1
"559",1,1,14,4,"2016-01-14","WN",19393,453,"ATL","GA",825,820,-5,0,0,-1,"0800-0859",24,844,958,7,1010,1005,0,0,-1,"1000-1059",0,"",0,105,105,74,526,3,1,1
"560",1,1,14,4,"2016-01-14","WN",19393,1165,"BWI","MD",955,950,-5,0,0,-1,"0900-0959",9,959,1038,6,1055,1044,0,0,-1,"1000-1059",0,"",0,60,54,39,210,1,1,1
"561",1,1,14,4,"2016-01-14","WN",19393,923,"MDW","IL",730,724,-6,0,0,-1,"0700-0759",19,743,939,8,950,947,0,0,-1,"0900-0959",0,"",0,80,83,56,402,2,1,1
"562",1,1,14,4,"2016-01-14","WN",19393,1452,"MDW","IL",1000,954,-6,0,0,-1,"1000-1059",9,1003,1158,6,1220,1204,0,0,-2,"1200-1259",0,"",0,80,70,55,402,2,1,0
"563",1,1,14,4,"2016-01-14","WN",19393,2077,"MCO","FL",1040,1104,24,24,1,1,"1000-1059",15,1119,1310,7,1255,1317,22,1,1,"1200-1259",0,"",0,135,133,111,834,4,1,0
"624",1,1,15,5,"2016-01-15","DL",19790,1295,"ATL","GA",909,905,-4,0,0,-1,"0900-0959",26,931,1037,7,1045,1044,0,0,-1,"1000-1059",0,"",0,96,99,66,526,3,1,1
"625",1,1,15,5,"2016-01-15","DL",19790,1383,"ATL","GA",1700,1710,10,10,0,0,"1700-1759",11,1721,1829,6,1843,1835,0,0,-1,"1800-1859",0,"",0,103,85,68,526,3,0,0
"626",1,1,15,5,"2016-01-15","DL",19790,1462,"ATL","GA",1534,1750,136,136,1,9,"1500-1559",17,1807,1914,8,1719,1922,123,1,8,"1700-1759",0,"",0,105,92,67,526,3,0,0
"627",1,1,15,5,"2016-01-15","DL",19790,1599,"ATL","GA",1054,1053,-1,0,0,-1,"1000-1059",16,1109,1217,6,1233,1223,0,0,-1,"1200-1259",0,"",0,99,90,68,526,3,1,0
"628",1,1,15,5,"2016-01-15","DL",19790,1677,"ATL","GA",725,725,0,0,0,0,"0700-0759",14,739,845,5,904,850,0,0,-1,"0900-0959",0,"",0,99,85,66,526,3,1,1
"629",1,1,15,5,"2016-01-15","DL",19790,2580,"ATL","GA",1242,1246,4,4,0,0,"1200-1259",21,1307,1416,7,1422,1423,1,0,0,"1400-1459",0,"",0,100,97,69,526,3,0,0
"630",1,1,15,5,"2016-01-15","EV",20366,4260,"EWR","NJ",700,655,-5,0,0,-1,"0700-0759",20,715,816,6,832,822,0,0,-1,"0800-0859",0,"",0,92,87,61,319,2,1,1
"631",1,1,15,5,"2016-01-15","EV",20366,4988,"DTW","MI",759,817,18,18,1,1,"0700-0759",11,828,910,5,920,915,0,0,-1,"0900-0959",0,"",0,81,58,42,201,1,1,1
"632",1,1,15,5,"2016-01-15","EV",20366,5279,"MSP","MN",1534,1532,-2,0,0,-1,"1500-1559",8,1540,1817,7,1839,1824,0,0,-1,"1800-1859",0,"",0,125,112,97,726,3,0,0
"633",1,1,15,5,"2016-01-15","AA",19805,1252,"DFW","TX",825,822,-3,0,0,-1,"0800-0859",10,832,1141,5,1157,1146,0,0,-1,"1100-1159",0,"",0,152,144,129,1067,5,1,1
"634",1,1,15,5,"2016-01-15","AA",19805,1426,"DFW","TX",1045,1042,-3,0,0,-1,"1000-1059",18,1100,1410,5,1423,1415,0,0,-1,"1400-1459",0,"",0,158,153,130,1067,5,1,0
"635",1,1,15,5,"2016-01-15","AA",19805,489,"PHX","AZ",950,950,0,0,0,0,"0900-0959",22,1012,1534,6,1552,1540,0,0,-1,"1500-1559",0,"",0,242,230,202,1814,8,1,0
"636",1,1,15,5,"2016-01-15","AA",19805,1842,"CLT","NC",1319,1317,-2,0,0,-1,"1300-1359",21,1338,1429,4,1446,1433,0,0,-1,"1400-1459",0,"",0,87,76,51,366,2,0,0
"637",1,1,15,5,"2016-01-15","AA",19805,1904,"CLT","NC",759,754,-5,0,0,-1,"0700-0759",22,816,906,5,930,911,0,0,-2,"0900-0959",0,"",0,91,77,50,366,2,1,1
"638",1,1,15,5,"2016-01-15","AA",19805,2030,"PHL","PA",1335,1330,-5,0,0,-1,"1300-1359",14,1344,1431,5,1447,1436,0,0,-1,"1400-1459",0,"",0,72,66,47,268,2,0,0
"639",1,1,15,5,"2016-01-15","AA",19805,1705,"PHL","PA",1615,1636,21,21,1,1,"1600-1659",14,1650,1734,5,1732,1739,7,0,0,"1700-1759",0,"",0,77,63,44,268,2,0,0
"640",1,1,15,5,"2016-01-15","AA",19805,1745,"CLT","NC",1635,1639,4,4,0,0,"1600-1659",20,1659,1752,3,1802,1755,0,0,-1,"1800-1859",0,"",0,87,76,53,366,2,0,0
"641",1,1,15,5,"2016-01-15","AA",19805,1801,"CLT","NC",940,934,-6,0,0,-1,"0900-0959",22,956,1049,5,1109,1054,0,0,-1,"1100-1159",0,"",0,89,80,53,366,2,1,1
"642",1,1,15,5,"2016-01-15","AA",19805,1815,"CLT","NC",1145,1139,-6,0,0,-1,"1100-1159",11,1150,1243,6,1316,1249,0,0,-2,"1300-1359",0,"",0,91,70,53,366,2,1,0
"643",1,1,15,5,"2016-01-15","B6",20409,1285,"BOS","MA",630,623,-7,0,0,-1,"0600-0659",18,641,806,4,828,810,0,0,-2,"0800-0859",0,"",0,118,107,85,496,2,1,1
"644",1,1,15,5,"2016-01-15","B6",20409,1485,"BOS","MA",829,824,-5,0,0,-1,"0800-0859",12,836,1002,5,1024,1007,0,0,-2,"1000-1059",0,"",0,115,103,86,496,2,1,1
"645",1,1,15,5,"2016-01-15","B6",20409,1585,"BOS","MA",1515,1559,44,44,1,2,"1500-1559",14,1613,1751,5,1706,1756,50,1,3,"1700-1759",0,"",0,111,117,98,496,2,0,0
"646",1,1,15,5,"2016-01-15","UA",19977,648,"DEN","CO",1002,959,-3,0,0,-1,"1000-1059",19,1018,1446,4,1500,1450,0,0,-1,"1500-1559",0,"",0,178,171,148,1290,6,1,0
"647",1,1,15,5,"2016-01-15","UA",19977,734,"ORD","IL",1403,1359,-4,0,0,-1,"1400-1459",15,1414,1619,6,1630,1625,0,0,-1,"1600-1659",0,"",0,87,86,65,413,2,0,0
"648",1,1,15,5,"2016-01-15","UA",19977,1475,"ORD","IL",708,710,2,2,0,0,"0700-0759",15,725,926,4,937,930,0,0,-1,"0900-0959",0,"",0,89,80,61,413,2,1,1
"649",1,1,15,5,"2016-01-15","WN",19393,1928,"LAS","NV",1005,1010,5,5,0,0,"1000-1059",16,1026,1701,8,1710,1709,0,0,-1,"1700-1759",0,"",0,245,239,215,1910,8,1,0
"650",1,1,15,5,"2016-01-15","WN",19393,1465,"MCO","FL",1500,1458,-2,0,0,-1,"1500-1559",13,1511,1652,6,1715,1658,0,0,-2,"1700-1759",0,"",0,135,120,101,834,4,0,0
"651",1,1,15,5,"2016-01-15","WN",19393,2077,"MCO","FL",1040,1108,28,28,1,1,"1000-1059",69,1217,1356,6,1255,1402,67,1,4,"1200-1259",0,"",0,135,174,99,834,4,1,0
"652",1,1,15,5,"2016-01-15","WN",19393,453,"ATL","GA",825,824,-1,0,0,-1,"0800-0859",30,854,958,6,1010,1004,0,0,-1,"1000-1059",0,"",0,105,100,64,526,3,1,1
"653",1,1,15,5,"2016-01-15","WN",19393,2696,"PHX","AZ",1215,1212,-3,0,0,-1,"1200-1259",12,1224,1746,6,1805,1752,0,0,-1,"1800-1859",0,"",0,230,220,202,1814,8,0,0
"654",1,1,15,5,"2016-01-15","WN",19393,369,"RSW","FL",1135,1234,59,59,1,3,"1100-1159",8,1242,1437,14,1405,1451,46,1,3,"1400-1459",0,"",0,150,137,115,966,4,1,0
"655",1,1,15,5,"2016-01-15","WN",19393,696,"BWI","MD",1500,1636,96,96,1,6,"1500-1559",15,1651,1727,7,1600,1734,94,1,6,"1600-1659",0,"",0,60,58,36,210,1,0,0
"656",1,1,15,5,"2016-01-15","WN",19393,1165,"BWI","MD",955,954,-1,0,0,-1,"0900-0959",10,1004,1040,6,1055,1046,0,0,-1,"1000-1059",0,"",0,60,52,36,210,1,1,1
"657",1,1,15,5,"2016-01-15","WN",19393,2235,"DAL","TX",1310,1336,26,26,1,1,"1300-1359",16,1352,1656,5,1640,1701,21,1,1,"1600-1659",0,"",0,150,145,124,1060,5,0,0
"658",1,1,15,5,"2016-01-15","WN",19393,2170,"FLL","FL",1620,1641,21,21,1,1,"1600-1659",15,1656,1856,6,1900,1902,2,0,0,"1900-1959",0,"",0,160,141,120,994,4,0,0
"659",1,1,15,5,"2016-01-15","WN",19393,684,"HOU","TX",1050,1054,4,4,0,0,"1000-1059",7,1101,1408,5,1430,1413,0,0,-2,"1400-1459",0,"",0,160,139,127,1131,5,1,0
"660",1,1,15,5,"2016-01-15","WN",19393,1492,"TPA","FL",1225,1220,-5,0,0,-1,"1200-1259",7,1227,1409,5,1445,1414,0,0,-2,"1400-1459",0,"",0,140,114,102,873,4,0,0
"661",1,1,15,5,"2016-01-15","WN",19393,1452,"MDW","IL",1000,955,-5,0,0,-1,"1000-1059",15,1010,1205,6,1220,1211,0,0,-1,"1200-1259",0,"",0,80,76,55,402,2,1,0
"662",1,1,15,5,"2016-01-15","WN",19393,2622,"MDW","IL",1345,1346,1,1,0,0,"1300-1359",9,1355,1553,6,1605,1559,0,0,-1,"1600-1659",0,"",0,80,73,58,402,2,0,0
"691",1,1,16,6,"2016-01-16","DL",19790,807,"DTW","MI",829,822,-7,0,0,-1,"0800-0859",13,835,912,5,946,917,0,0,-2,"0900-0959",0,"",0,77,55,37,201,1,1,1
"692",1,1,16,6,"2016-01-16","DL",19790,1295,"ATL","GA",909,905,-4,0,0,-1,"0900-0959",21,926,1036,5,1045,1041,0,0,-1,"1000-1059",0,"",0,96,96,70,526,3,1,1
"693",1,1,16,6,"2016-01-16","EV",20366,4260,"EWR","NJ",855,851,-4,0,0,-1,"0800-0859",11,902,1003,4,1032,1007,0,0,-2,"1000-1059",0,"",0,97,76,61,319,2,1,1
"694",1,1,16,6,"2016-01-16","EV",20366,4905,"MSP","MN",903,904,1,1,0,0,"0900-0959",14,918,1210,8,1220,1218,0,0,-1,"1200-1259",0,"",0,137,134,112,726,3,1,0
"695",1,1,16,6,"2016-01-16","AA",19805,1801,"CLT","NC",940,948,8,8,0,0,"0900-0959",26,1014,1110,4,1109,1114,5,0,0,"1100-1159",0,"",0,89,86,56,366,2,1,1
"696",1,1,16,6,"2016-01-16","B6",20409,1485,"BOS","MA",829,850,21,21,1,1,"0800-0859",14,904,1028,4,1024,1032,8,0,0,"1000-1059",0,"",0,115,102,84,496,2,1,1
"697",1,1,16,6,"2016-01-16","WN",19393,843,"ATL","GA",900,857,-3,0,0,-1,"0900-0959",13,910,1022,6,1040,1028,0,0,-1,"1000-1059",0,"",0,100,91,72,526,3,1,1
"698",1,1,16,6,"2016-01-16","WN",19393,3635,"DAL","TX",900,855,-5,0,0,-1,"0900-0959",14,909,1213,7,1235,1220,0,0,-1,"1200-1259",0,"",0,155,145,124,1060,5,1,0
"699",1,1,16,6,"2016-01-16","WN",19393,3791,"TPA","FL",1010,1009,-1,0,0,-1,"1000-1059",9,1018,1208,7,1230,1215,0,0,-1,"1200-1259",0,"",0,140,126,110,873,4,1,0
"700",1,1,16,6,"2016-01-16","WN",19393,3111,"MCO","FL",910,909,-1,0,0,-1,"0900-0959",17,926,1112,6,1125,1118,0,0,-1,"1100-1159",0,"",0,135,129,106,834,4,1,1
"701",1,1,16,6,"2016-01-16","WN",19393,1287,"MDW","IL",750,748,-2,0,0,-1,"0700-0759",8,756,954,7,1010,1001,0,0,-1,"1000-1059",0,"",0,80,73,58,402,2,1,1
"768",1,1,20,3,"2016-01-20","DL",19790,1677,"ATL","GA",725,721,-4,0,0,-1,"0700-0759",13,734,843,5,904,848,0,0,-2,"0900-0959",0,"",0,99,87,69,526,3,1,1
"769",1,1,20,3,"2016-01-20","EV",20366,4260,"EWR","NJ",700,655,-5,0,0,-1,"0700-0759",17,712,810,5,832,815,0,0,-2,"0800-0859",0,"",0,92,80,58,319,2,1,1
"770",1,1,20,3,"2016-01-20","EV",20366,4988,"DTW","MI",759,814,15,15,1,1,"0700-0759",12,826,909,5,920,914,0,0,-1,"0900-0959",0,"",0,81,60,43,201,1,1,1
"771",1,1,20,3,"2016-01-20","AA",19805,1904,"CLT","NC",759,756,-3,0,0,-1,"0700-0759",16,812,912,4,930,916,0,0,-1,"0900-0959",0,"",0,91,80,60,366,2,1,1
"772",1,1,20,3,"2016-01-20","B6",20409,1285,"BOS","MA",630,618,-12,0,0,-1,"0600-0659",15,633,753,5,828,758,0,0,-2,"0800-0859",0,"",0,118,100,80,496,2,1,1
"773",1,1,20,3,"2016-01-20","B6",20409,1485,"BOS","MA",829,822,-7,0,0,-1,"0800-0859",18,840,1000,6,1024,1006,0,0,-2,"1000-1059",0,"",0,115,104,80,496,2,1,1
"774",1,1,20,3,"2016-01-20","UA",19977,1475,"ORD","IL",702,700,-2,0,0,-1,"0700-0759",24,724,925,2,931,927,0,0,-1,"0900-0959",0,"",0,89,87,61,413,2,1,1
"775",1,1,20,3,"2016-01-20","WN",19393,453,"ATL","GA",825,820,-5,0,0,-1,"0800-0859",11,831,942,6,1010,948,0,0,-2,"1000-1059",0,"",0,105,88,71,526,3,1,1
"776",1,1,20,3,"2016-01-20","WN",19393,923,"MDW","IL",730,736,6,6,0,0,"0700-0759",7,743,940,7,950,947,0,0,-1,"0900-0959",0,"",0,80,71,57,402,2,1,1
"839",1,1,22,5,"2016-01-22","DL",19790,1599,"ATL","GA",1054,1051,-3,0,0,-1,"1000-1059",21,1112,1220,4,1233,1224,0,0,-1,"1200-1259",0,"",0,99,93,68,526,3,1,0
"840",1,1,22,5,"2016-01-22","DL",19790,1677,"ATL","GA",725,722,-3,0,0,-1,"0700-0759",8,730,835,3,904,838,0,0,-2,"0900-0959",0,"",0,99,76,65,526,3,1,1
"841",1,1,22,5,"2016-01-22","DL",19790,2580,"ATL","GA",1241,1240,-1,0,0,-1,"1200-1259",18,1258,1405,3,1422,1408,0,0,-1,"1400-1459",0,"",0,101,88,67,526,3,0,0
"842",1,1,22,5,"2016-01-22","DL",19790,1295,"ATL","GA",909,908,-1,0,0,-1,"0900-0959",12,920,1025,3,1045,1028,0,0,-2,"1000-1059",0,"",0,96,80,65,526,3,1,1
"843",1,1,22,5,"2016-01-22","EV",20366,4260,"EWR","NJ",700,653,-7,0,0,-1,"0700-0759",13,706,806,5,832,811,0,0,-2,"0800-0859",0,"",0,92,78,60,319,2,1,1
"844",1,1,22,5,"2016-01-22","EV",20366,4988,"DTW","MI",759,750,-9,0,0,-1,"0700-0759",29,819,852,3,920,855,0,0,-2,"0900-0959",0,"",0,81,65,33,201,1,1,1
"845",1,1,22,5,"2016-01-22","EV",20366,5232,"LGA","NY",1310,1306,-4,0,0,-1,"1300-1359",19,1325,1435,2,1453,1437,0,0,-2,"1400-1459",0,"",0,103,91,70,335,2,0,0
"846",1,1,22,5,"2016-01-22","AA",19805,1252,"DFW","TX",825,828,3,3,0,0,"0800-0859",15,843,1157,7,1157,1204,7,0,0,"1100-1159",0,"",0,152,156,134,1067,5,1,1
"847",1,1,22,5,"2016-01-22","AA",19805,1426,"DFW","TX",1045,1042,-3,0,0,-1,"1000-1059",17,1059,1411,6,1423,1417,0,0,-1,"1400-1459",0,"",0,158,155,132,1067,5,1,0
"848",1,1,22,5,"2016-01-22","AA",19805,489,"PHX","AZ",950,951,1,1,0,0,"0900-0959",19,1010,1549,7,1552,1556,4,0,0,"1500-1559",0,"",0,242,245,219,1814,8,1,0
"849",1,1,22,5,"2016-01-22","AA",19805,2030,"PHL","PA",1335,1331,-4,0,0,-1,"1300-1359",13,1344,1438,7,1447,1445,0,0,-1,"1400-1459",0,"",0,72,74,54,268,2,0,0
"850",1,1,22,5,"2016-01-22","B6",20409,1285,"BOS","MA",630,629,-1,0,0,-1,"0600-0659",15,644,812,3,828,815,0,0,-1,"0800-0859",0,"",0,118,106,88,496,2,1,1
"851",1,1,22,5,"2016-01-22","B6",20409,1485,"BOS","MA",829,825,-4,0,0,-1,"0800-0859",10,835,1005,3,1024,1008,0,0,-2,"1000-1059",0,"",0,115,103,90,496,2,1,1
"852",1,1,22,5,"2016-01-22","B6",20409,1585,"BOS","MA",1515,1516,1,1,0,0,"1500-1559",16,1532,1657,3,1706,1700,0,0,-1,"1700-1759",0,"",0,111,104,85,496,2,0,0
"853",1,1,22,5,"2016-01-22","UA",19977,648,"DEN","CO",1002,1000,-2,0,0,-1,"1000-1059",15,1015,1454,5,1500,1459,0,0,-1,"1500-1559",0,"",0,178,179,159,1290,6,1,0
"854",1,1,22,5,"2016-01-22","UA",19977,734,"ORD","IL",1403,1451,48,48,1,3,"1400-1459",19,1510,1707,4,1630,1711,41,1,2,"1600-1659",0,"",0,87,80,57,413,2,0,0
"855",1,1,22,5,"2016-01-22","UA",19977,1475,"ORD","IL",708,705,-3,0,0,-1,"0700-0759",52,757,955,3,937,958,21,1,1,"0900-0959",0,"",0,89,113,58,413,2,1,1
"856",1,1,22,5,"2016-01-22","WN",19393,2077,"MCO","FL",1040,1102,22,22,1,1,"1000-1059",73,1215,1359,3,1255,1402,67,1,4,"1200-1259",0,"",0,135,180,104,834,4,1,0
"857",1,1,22,5,"2016-01-22","WN",19393,453,"ATL","GA",825,835,10,10,0,0,"0800-0859",21,856,1003,3,1010,1006,0,0,-1,"1000-1059",0,"",0,105,91,67,526,3,1,1
"858",1,1,22,5,"2016-01-22","WN",19393,696,"BWI","MD",1500,1456,-4,0,0,-1,"1500-1559",22,1518,1601,3,1600,1604,4,0,0,"1600-1659",0,"",0,60,68,43,210,1,0,0
"859",1,1,22,5,"2016-01-22","WN",19393,1165,"BWI","MD",955,958,3,3,0,0,"0900-0959",10,1008,1046,4,1055,1050,0,0,-1,"1000-1059",0,"",0,60,52,38,210,1,1,1
"860",1,1,22,5,"2016-01-22","WN",19393,2235,"DAL","TX",1310,1350,40,40,1,2,"1300-1359",9,1359,1711,4,1640,1715,35,1,2,"1600-1659",0,"",0,150,145,132,1060,5,0,0
"861",1,1,22,5,"2016-01-22","WN",19393,684,"HOU","TX",1050,1045,-5,0,0,-1,"1000-1059",15,1100,1415,4,1430,1419,0,0,-1,"1400-1459",0,"",0,160,154,135,1131,5,1,0
"862",1,1,22,5,"2016-01-22","WN",19393,1452,"MDW","IL",1000,957,-3,0,0,-1,"1000-1059",23,1020,1221,3,1220,1224,4,0,0,"1200-1259",0,"",0,80,87,61,402,2,1,0
"863",1,1,22,5,"2016-01-22","WN",19393,2622,"MDW","IL",1345,1351,6,6,0,0,"1300-1359",18,1409,1607,4,1605,1611,6,0,0,"1600-1659",0,"",0,80,80,58,402,2,0,0
"864",1,1,22,5,"2016-01-22","WN",19393,369,"RSW","FL",1135,1140,5,5,0,0,"1100-1159",11,1151,1346,4,1405,1350,0,0,-1,"1400-1459",0,"",0,150,130,115,966,4,1,0
"865",1,1,22,5,"2016-01-22","WN",19393,1492,"TPA","FL",1225,1252,27,27,1,1,"1200-1259",10,1302,1448,4,1445,1452,7,0,0,"1400-1459",0,"",0,140,120,106,873,4,0,0
