"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"119",1,1,4,1,"2016-01-04","WN",19393,870,"PIT","PA","LAS","NV",1645,1655,10,10,0,0,"1600-1659",8,1703,1812,5,1845,1817,0,0,-2,"1800-1859",0,"",0,300,262,249,1910,8,0,0
"120",1,1,4,1,"2016-01-04","WN",19393,2111,"PIT","PA","LAS","NV",730,734,4,4,0,0,"0700-0759",27,801,903,7,935,910,0,0,-2,"0900-0959",0,"",0,305,276,242,1910,8,1,1
"121",1,1,4,1,"2016-01-04","WN",19393,381,"PIT","PA","MCO","FL",1230,1232,2,2,0,0,"1200-1259",8,1240,1431,6,1450,1437,0,0,-1,"1400-1459",0,"",0,140,125,111,834,4,0,0
"122",1,1,4,1,"2016-01-04","WN",19393,670,"PIT","PA","MCO","FL",1745,2022,157,157,1,10,"1700-1759",11,2033,2223,4,2015,2227,132,1,8,"2000-2059",0,"",0,150,125,110,834,4,0,0
"123",1,1,4,1,"2016-01-04","WN",19393,2130,"PIT","PA","MCO","FL",630,629,-1,0,0,-1,"0600-0659",32,701,850,7,855,857,2,0,0,"0800-0859",0,"",0,145,148,109,834,4,1,1
"124",1,1,4,1,"2016-01-04","WN",19393,605,"PIT","PA","MDW","IL",1430,1452,22,22,1,1,"1400-1459",7,1459,1503,4,1455,1507,12,0,0,"1400-1459",0,"",0,85,75,64,402,2,0,0
"125",1,1,4,1,"2016-01-04","WN",19393,1542,"PIT","PA","MDW","IL",945,943,-2,0,0,-1,"0900-0959",26,1009,1009,7,1020,1016,0,0,-1,"1000-1059",0,"",0,95,93,60,402,2,1,1
"126",1,1,4,1,"2016-01-04","WN",19393,1698,"PIT","PA","MDW","IL",600,556,-4,0,0,-1,"0600-0659",26,622,625,8,640,633,0,0,-1,"0600-0659",0,"",0,100,97,63,402,2,1,1
"127",1,1,4,1,"2016-01-04","WN",19393,2250,"PIT","PA","MDW","IL",1230,1243,13,13,0,0,"1200-1259",10,1253,1302,5,1300,1307,7,0,0,"1300-1359",0,"",0,90,84,69,402,2,0,0
"128",1,1,4,1,"2016-01-04","WN",19393,111,"PIT","PA","PHX","AZ",1045,1111,26,26,1,1,"1000-1059",10,1121,1325,4,1340,1329,0,0,-1,"1300-1359",0,"",0,295,258,244,1814,8,1,0
"129",1,1,4,1,"2016-01-04","WN",19393,2138,"PIT","PA","RSW","FL",740,749,9,9,0,0,"0700-0759",22,811,1020,5,1030,1025,0,0,-1,"1000-1059",0,"",0,170,156,129,966,4,1,1
"130",1,1,4,1,"2016-01-04","WN",19393,783,"PIT","PA","TPA","FL",1610,1614,4,4,0,0,"1600-1659",8,1622,1820,8,1830,1828,0,0,-1,"1800-1859",0,"",0,140,134,118,873,4,0,0
"131",1,1,4,1,"2016-01-04","WN",19393,2143,"PIT","PA","TPA","FL",530,525,-5,0,0,-1,"0001-0559",41,606,804,6,755,810,15,1,1,"0700-0759",0,"",0,145,165,118,873,4,1,1
"132",1,1,4,1,"2016-01-04","DL",19790,1599,"ATL","GA","PIT","PA",1115,1114,-1,0,0,-1,"1100-1159",17,1131,1243,7,1254,1250,0,0,-1,"1200-1259",0,"",0,99,96,72,526,3,1,0
"133",1,1,4,1,"2016-01-04","DL",19790,2590,"MSP","MN","PIT","PA",1330,1327,-3,0,0,-1,"1300-1359",23,1350,1623,6,1625,1629,4,0,0,"1600-1659",0,"",0,115,122,93,726,3,0,0
"134",1,1,4,1,"2016-01-04","DL",19790,2615,"ATL","GA","PIT","PA",1345,1342,-3,0,0,-1,"1300-1359",11,1353,1510,7,1524,1517,0,0,-1,"1500-1559",0,"",0,99,95,77,526,3,0,0
"135",1,1,4,1,"2016-01-04","DL",19790,1295,"ATL","GA","PIT","PA",905,907,2,2,0,0,"0900-0959",17,924,1043,5,1041,1048,7,0,0,"1000-1059",0,"",0,96,101,79,526,3,1,1
"136",1,1,4,1,"2016-01-04","DL",19790,1462,"ATL","GA","PIT","PA",1514,1521,7,7,0,0,"1500-1559",15,1536,1656,7,1659,1703,4,0,0,"1600-1659",0,"",0,105,102,80,526,3,0,0
"137",1,1,4,1,"2016-01-04","EV",20366,6055,"EWR","NJ","PIT","PA",1617,1618,1,1,0,0,"1600-1659",12,1630,1728,10,1749,1738,0,0,-1,"1700-1759",0,"",0,92,80,58,319,2,0,0
"138",1,1,4,1,"2016-01-04","EV",20366,5938,"EWR","NJ","PIT","PA",1325,1327,2,2,0,0,"1300-1359",10,1337,1434,9,1456,1443,0,0,-1,"1400-1459",0,"",0,91,76,57,319,2,0,0
"139",1,1,4,1,"2016-01-04","AA",19805,1252,"DFW","TX","PIT","PA",825,820,-5,0,0,-1,"0800-0859",8,828,1146,5,1157,1151,0,0,-1,"1100-1159",0,"",0,152,151,138,1067,5,1,1
"140",1,1,4,1,"2016-01-04","AA",19805,1426,"DFW","TX","PIT","PA",1045,1038,-7,0,0,-1,"1000-1059",17,1055,1412,6,1423,1418,0,0,-1,"1400-1459",0,"",0,158,160,137,1067,5,1,0
"141",1,1,4,1,"2016-01-04","AA",19805,1447,"DFW","TX","PIT","PA",1410,1404,-6,0,0,-1,"1400-1459",12,1416,1735,7,1744,1742,0,0,-1,"1700-1759",0,"",0,154,158,139,1067,5,0,0
"142",1,1,4,1,"2016-01-04","AA",19805,1842,"CLT","NC","PIT","PA",1320,1317,-3,0,0,-1,"1300-1359",16,1333,1432,6,1445,1438,0,0,-1,"1400-1459",0,"",0,85,81,59,366,2,0,0
"143",1,1,4,1,"2016-01-04","AA",19805,489,"PHX","AZ","PIT","PA",955,1007,12,12,0,0,"0900-0959",16,1023,1601,6,1557,1607,10,0,0,"1500-1559",0,"",0,242,240,218,1814,8,1,0
"144",1,1,4,1,"2016-01-04","AA",19805,1705,"PHL","PA","PIT","PA",1615,1608,-7,0,0,-1,"1600-1659",11,1619,1704,5,1736,1709,0,0,-2,"1700-1759",0,"",0,81,61,45,268,2,0,0
"145",1,1,4,1,"2016-01-04","AA",19805,1801,"CLT","NC","PIT","PA",945,953,8,8,0,0,"0900-0959",25,1018,1116,4,1112,1120,8,0,0,"1100-1159",0,"",0,87,87,58,366,2,1,1
"146",1,1,4,1,"2016-01-04","AA",19805,1815,"CLT","NC","PIT","PA",1145,1140,-5,0,0,-1,"1100-1159",26,1206,1302,7,1312,1309,0,0,-1,"1300-1359",0,"",0,87,89,56,366,2,1,0
"147",1,1,4,1,"2016-01-04","AA",19805,2096,"CLT","NC","PIT","PA",800,817,17,17,1,1,"0800-0859",17,834,933,6,927,939,12,0,0,"0900-0959",0,"",0,87,82,59,366,2,1,1
"148",1,1,4,1,"2016-01-04","B6",20409,1285,"BOS","MA","PIT","PA",625,620,-5,0,0,-1,"0600-0659",19,639,804,6,824,810,0,0,-1,"0800-0859",0,"",0,119,110,85,496,2,1,1
"149",1,1,4,1,"2016-01-04","OO",20304,5778,"ORD","IL","PIT","PA",1106,1352,166,166,1,11,"1100-1159",59,1451,1651,5,1334,1656,202,1,12,"1300-1359",0,"",0,88,124,60,413,2,1,0
"150",1,1,4,1,"2016-01-04","UA",19977,648,"DEN","CO","PIT","PA",959,1000,1,1,0,0,"0900-0959",23,1023,1502,5,1457,1507,10,0,0,"1400-1459",0,"",0,178,187,159,1290,6,1,0
"151",1,1,4,1,"2016-01-04","UA",19977,734,"ORD","IL","PIT","PA",1445,1442,-3,0,0,-1,"1400-1459",28,1510,1706,5,1716,1711,0,0,-1,"1700-1759",0,"",0,91,89,56,413,2,0,0
"152",1,1,4,1,"2016-01-04","UA",19977,1492,"DEN","CO","PIT","PA",14,13,-1,0,0,-1,"0001-0559",17,30,457,6,512,503,0,0,-1,"0001-0559",0,"",0,178,170,147,1290,6,1,1
"153",1,1,4,1,"2016-01-04","WN",19393,111,"ATL","GA","PIT","PA",830,859,29,29,1,1,"0800-0859",16,915,1031,4,1010,1035,25,1,1,"1000-1059",0,"",0,100,96,76,526,3,1,1
"154",1,1,4,1,"2016-01-04","WN",19393,1541,"MDW","IL","PIT","PA",650,649,-1,0,0,-1,"0600-0659",9,658,900,10,910,910,0,0,0,"0900-0959",0,"",0,80,81,62,402,2,1,1
"155",1,1,4,1,"2016-01-04","WN",19393,1598,"MDW","IL","PIT","PA",1145,1145,0,0,0,0,"1100-1159",8,1153,1357,6,1400,1403,3,0,0,"1400-1459",0,"",0,75,78,64,402,2,1,0
"156",1,1,4,1,"2016-01-04","WN",19393,2902,"HOU","TX","PIT","PA",1350,1350,0,0,0,0,"1300-1359",11,1401,1717,9,1725,1726,1,0,0,"1700-1759",0,"",0,155,156,136,1131,5,0,0
"157",1,1,4,1,"2016-01-04","WN",19393,783,"LAS","NV","PIT","PA",820,818,-2,0,0,-1,"0800-0859",12,830,1517,7,1525,1524,0,0,-1,"1500-1559",0,"",0,245,246,227,1910,8,1,0
"158",1,1,4,1,"2016-01-04","WN",19393,379,"MCO","FL","PIT","PA",940,935,-5,0,0,-1,"0900-0959",12,947,1139,5,1155,1144,0,0,-1,"1100-1159",0,"",0,135,129,112,834,4,1,1
"159",1,1,4,1,"2016-01-04","WN",19393,1863,"MCO","FL","PIT","PA",1515,1520,5,5,0,0,"1500-1559",10,1530,1725,7,1730,1732,2,0,0,"1700-1759",0,"",0,135,132,115,834,4,0,0
"160",1,1,4,1,"2016-01-04","WN",19393,285,"TPA","FL","PIT","PA",1000,1000,0,0,0,0,"1000-1059",8,1008,1204,6,1215,1210,0,0,-1,"1200-1259",0,"",0,135,130,116,873,4,1,0
"161",1,1,4,1,"2016-01-04","WN",19393,870,"BWI","MD","PIT","PA",1510,1519,9,9,0,0,"1500-1559",8,1527,1604,6,1610,1610,0,0,0,"1600-1659",0,"",0,60,51,37,210,1,0,0
"162",1,1,4,1,"2016-01-04","WN",19393,2250,"BWI","MD","PIT","PA",1105,1100,-5,0,0,-1,"1100-1159",23,1123,1202,5,1200,1207,7,0,0,"1200-1259",0,"",0,55,67,39,210,1,1,0
"163",1,1,5,2,"2016-01-05","DL",19790,1450,"PIT","PA","ATL","GA",600,558,-2,0,0,-1,"0600-0659",26,624,740,9,804,749,0,0,-1,"0800-0859",0,"",0,124,111,76,526,3,1,1
"164",1,1,5,2,"2016-01-05","DL",19790,2126,"PIT","PA","ATL","GA",800,756,-4,0,0,-1,"0800-0859",32,828,950,9,1006,959,0,0,-1,"1000-1059",0,"",0,126,123,82,526,3,1,1
"165",1,1,5,2,"2016-01-05","DL",19790,2230,"PIT","PA","DTW","MI",615,611,-4,0,0,-1,"0600-0659",32,643,726,9,739,735,0,0,-1,"0700-0759",0,"",0,84,84,43,201,1,1,1
"166",1,1,5,2,"2016-01-05","AA",19805,1347,"PIT","PA","DFW","TX",806,756,-10,0,0,-1,"0800-0859",19,815,949,12,1030,1001,0,0,-2,"1000-1059",0,"",0,204,185,154,1067,5,1,1
"167",1,1,5,2,"2016-01-05","AA",19805,1852,"PIT","PA","CLT","NC",515,508,-7,0,0,-1,"0001-0559",26,534,640,8,649,648,0,0,-1,"0600-0659",0,"",0,94,100,66,366,2,1,1
"168",1,1,5,2,"2016-01-05","AA",19805,1932,"PIT","PA","CLT","NC",655,648,-7,0,0,-1,"0600-0659",23,711,819,10,842,829,0,0,-1,"0800-0859",0,"",0,107,101,68,366,2,1,1
"169",1,1,5,2,"2016-01-05","AA",19805,1933,"PIT","PA","PHL","PA",720,714,-6,0,0,-1,"0700-0759",24,738,826,30,854,856,2,0,0,"0800-0859",0,"",0,94,102,48,268,2,1,1
"170",1,1,5,2,"2016-01-05","AA",19805,2113,"PIT","PA","PHX","AZ",700,658,-2,0,0,-1,"0700-0759",21,719,928,20,1011,948,0,0,-2,"1000-1059",0,"",0,311,290,249,1814,8,1,1
"171",1,1,5,2,"2016-01-05","B6",20409,2007,"PIT","PA","FLL","FL",700,650,-10,0,0,-1,"0700-0759",26,716,937,9,957,946,0,0,-1,"0900-0959",0,"",0,177,176,141,994,4,1,1
"172",1,1,5,2,"2016-01-05","OO",20304,5761,"PIT","PA","IAH","TX",545,545,0,0,0,0,"0001-0559",11,556,734,9,816,743,0,0,-2,"0800-0859",0,"",0,211,178,158,1117,5,1,1
"173",1,1,5,2,"2016-01-05","WN",19393,2793,"PIT","PA","ATL","GA",705,703,-2,0,0,-1,"0700-0759",18,721,843,11,915,854,0,0,-2,"0900-0959",0,"",0,130,111,82,526,3,1,1
"174",1,1,5,2,"2016-01-05","WN",19393,394,"PIT","PA","BNA","TN",545,538,-7,0,0,-1,"0001-0559",12,550,601,6,635,607,0,0,-2,"0600-0659",0,"",0,110,89,71,462,2,1,1
"175",1,1,5,2,"2016-01-05","WN",19393,2118,"PIT","PA","BWI","MD",530,524,-6,0,0,-1,"0001-0559",13,537,618,7,640,625,0,0,-1,"0600-0659",0,"",0,70,61,41,210,1,1,1
"176",1,1,5,2,"2016-01-05","WN",19393,2464,"PIT","PA","DAL","TX",645,642,-3,0,0,-1,"0600-0659",8,650,815,3,900,818,0,0,-2,"0900-0959",0,"",0,195,156,145,1060,5,1,1
"177",1,1,5,2,"2016-01-05","WN",19393,1693,"PIT","PA","DEN","CO",830,828,-2,0,0,-1,"0800-0859",12,840,934,6,1020,940,0,0,-2,"1000-1059",0,"",0,230,192,174,1290,6,1,1
"178",1,1,5,2,"2016-01-05","WN",19393,2101,"PIT","PA","FLL","FL",630,630,0,0,0,0,"0600-0659",11,641,903,6,920,909,0,0,-1,"0900-0959",0,"",0,170,159,142,994,4,1,1
"179",1,1,5,2,"2016-01-05","WN",19393,2111,"PIT","PA","LAS","NV",730,730,0,0,0,0,"0700-0759",9,739,852,5,935,857,0,0,-2,"0900-0959",0,"",0,305,267,253,1910,8,1,1
"180",1,1,5,2,"2016-01-05","WN",19393,2130,"PIT","PA","MCO","FL",640,637,-3,0,0,-1,"0600-0659",14,651,845,7,905,852,0,0,-1,"0900-0959",0,"",0,145,135,114,834,4,1,1
"181",1,1,5,2,"2016-01-05","WN",19393,2138,"PIT","PA","RSW","FL",740,741,1,1,0,0,"0700-0759",13,754,1011,3,1030,1014,0,0,-2,"1000-1059",0,"",0,170,153,137,966,4,1,1
"182",1,1,5,2,"2016-01-05","WN",19393,2143,"PIT","PA","TPA","FL",530,529,-1,0,0,-1,"0001-0559",11,540,740,5,755,745,0,0,-1,"0700-0759",0,"",0,145,136,120,873,4,1,1
"183",1,1,5,2,"2016-01-05","EV",20366,4260,"EWR","NJ","PIT","PA",659,658,-1,0,0,-1,"0600-0659",21,719,817,7,831,824,0,0,-1,"0800-0859",0,"",0,92,86,58,319,2,1,1
"184",1,1,5,2,"2016-01-05","B6",20409,1285,"BOS","MA","PIT","PA",630,647,17,17,1,1,"0600-0659",17,704,815,3,828,818,0,0,-1,"0800-0859",0,"",0,118,91,71,496,2,1,1
"185",1,1,6,3,"2016-01-06","DL",19790,1295,"PIT","PA","ATL","GA",1125,1147,22,22,1,1,"1100-1159",8,1155,1312,7,1318,1319,1,0,0,"1300-1359",0,"",0,113,92,77,526,3,1,0
"186",1,1,6,3,"2016-01-06","DL",19790,1450,"PIT","PA","ATL","GA",600,556,-4,0,0,-1,"0600-0659",34,630,748,8,804,756,0,0,-1,"0800-0859",0,"",0,124,120,78,526,3,1,1
"187",1,1,6,3,"2016-01-06","DL",19790,1677,"PIT","PA","ATL","GA",945,939,-6,0,0,-1,"0900-0959",13,952,1115,8,1140,1123,0,0,-2,"1100-1159",0,"",0,115,104,83,526,3,1,1
"188",1,1,6,3,"2016-01-06","DL",19790,2126,"PIT","PA","ATL","GA",800,748,-12,0,0,-1,"0800-0859",23,811,927,12,1005,939,0,0,-2,"1000-1059",0,"",0,125,111,76,526,3,1,1
"189",1,1,6,3,"2016-01-06","DL",19790,2230,"PIT","PA","DTW","MI",615,614,-1,0,0,-1,"0600-0659",34,648,734,8,739,742,3,0,0,"0700-0759",0,"",0,84,88,46,201,1,1,1
"190",1,1,6,3,"2016-01-06","DL",19790,2789,"PIT","PA","ATL","GA",1430,1434,4,4,0,0,"1400-1459",12,1446,1606,7,1628,1613,0,0,-1,"1600-1659",0,"",0,118,99,80,526,3,0,0
"191",1,1,6,3,"2016-01-06","EV",20366,4212,"PIT","PA","EWR","NJ",907,903,-4,0,0,-1,"0900-0959",9,912,1011,11,1034,1022,0,0,-1,"1000-1059",0,"",0,87,79,59,319,2,1,1
"192",1,1,6,3,"2016-01-06","EV",20366,4988,"PIT","PA","DTW","MI",1000,957,-3,0,0,-1,"1000-1059",11,1008,1055,6,1125,1101,0,0,-2,"1100-1159",0,"",0,85,64,47,201,1,1,1
"193",1,1,6,3,"2016-01-06","AA",19805,1252,"PIT","PA","DFW","TX",1240,1231,-9,0,0,-1,"1200-1259",8,1239,1416,11,1504,1427,0,0,-2,"1500-1559",0,"",0,204,176,157,1067,5,0,0
"194",1,1,6,3,"2016-01-06","AA",19805,1426,"PIT","PA","DFW","TX",1518,1331,1333,1333,1,12,"1500-1559",14,1345,1520,13,1737,1533,1316,1,12,"1700-1759",0,"",0,199,182,155,1067,5,0,0
"195",1,1,6,3,"2016-01-06","AA",19805,1347,"PIT","PA","DFW","TX",806,800,-6,0,0,-1,"0800-0859",25,825,959,10,1030,1009,0,0,-2,"1000-1059",0,"",0,204,189,154,1067,5,1,1
"196",1,1,6,3,"2016-01-06","AA",19805,1825,"PIT","PA","PHL","PA",1530,1522,-8,0,0,-1,"1500-1559",54,1616,1710,4,1702,1714,12,0,0,"1700-1759",0,"",0,92,112,54,268,2,0,0
"197",1,1,6,3,"2016-01-06","AA",19805,1831,"PIT","PA","CLT","NC",845,841,-4,0,0,-1,"0800-0859",20,901,1008,9,1032,1017,0,0,-1,"1000-1059",0,"",0,107,96,67,366,2,1,1
"198",1,1,6,3,"2016-01-06","AA",19805,1852,"PIT","PA","CLT","NC",515,509,-6,0,0,-1,"0001-0559",26,535,638,7,649,645,0,0,-1,"0600-0659",0,"",0,94,96,63,366,2,1,1
"199",1,1,6,3,"2016-01-06","AA",19805,1891,"PIT","PA","CLT","NC",1530,1524,-6,0,0,-1,"1500-1559",10,1534,1647,11,1703,1658,0,0,-1,"1700-1759",0,"",0,93,94,73,366,2,0,0
"200",1,1,6,3,"2016-01-06","AA",19805,586,"PIT","PA","PHX","AZ",1720,1718,-2,0,0,-1,"1700-1759",16,1734,1931,6,2006,1937,0,0,-2,"2000-2059",0,"",0,286,259,237,1814,8,0,0
"201",1,1,6,3,"2016-01-06","AA",19805,654,"PIT","PA","CLT","NC",1200,1155,-5,0,0,-1,"1200-1259",9,1204,1310,12,1335,1322,0,0,-1,"1300-1359",0,"",0,95,87,66,366,2,0,0
"202",1,1,6,3,"2016-01-06","AA",19805,656,"PIT","PA","CLT","NC",1359,1350,-9,0,0,-1,"1300-1359",8,1358,1508,13,1532,1521,0,0,-1,"1500-1559",0,"",0,93,91,70,366,2,0,0
"203",1,1,6,3,"2016-01-06","AA",19805,857,"PIT","PA","CLT","NC",1025,1020,-5,0,0,-1,"1000-1059",16,1036,1140,18,1203,1158,0,0,-1,"1200-1259",0,"",0,98,98,64,366,2,1,0
"204",1,1,6,3,"2016-01-06","AA",19805,1932,"PIT","PA","CLT","NC",655,647,-8,0,0,-1,"0600-0659",26,713,817,8,842,825,0,0,-2,"0800-0859",0,"",0,107,98,64,366,2,1,1
"205",1,1,6,3,"2016-01-06","AA",19805,1933,"PIT","PA","PHL","PA",720,709,-11,0,0,-1,"0700-0759",36,745,841,47,854,928,34,1,2,"0800-0859",0,"",0,94,139,56,268,2,1,1
"206",1,1,6,3,"2016-01-06","AA",19805,2113,"PIT","PA","PHX","AZ",700,659,-1,0,0,-1,"0700-0759",29,728,931,44,1011,1015,4,0,0,"1000-1059",0,"",0,311,316,243,1814,8,1,1
"207",1,1,6,3,"2016-01-06","B6",20409,1286,"PIT","PA","BOS","MA",905,858,-7,0,0,-1,"0900-0959",12,910,1021,4,1037,1025,0,0,-1,"1000-1059",0,"",0,92,87,71,496,2,1,1
"208",1,1,6,3,"2016-01-06","B6",20409,1486,"PIT","PA","BOS","MA",1100,1109,9,9,0,0,"1100-1159",11,1120,1230,4,1232,1234,2,0,0,"1200-1259",0,"",0,92,85,70,496,2,1,0
"209",1,1,6,3,"2016-01-06","B6",20409,1686,"PIT","PA","BOS","MA",1745,1756,11,11,0,0,"1700-1759",8,1804,1913,4,1924,1917,0,0,-1,"1900-1959",0,"",0,99,81,69,496,2,0,0
"210",1,1,6,3,"2016-01-06","B6",20409,2007,"PIT","PA","FLL","FL",700,646,-14,0,0,-1,"0700-0759",33,719,952,5,957,957,0,0,0,"0900-0959",0,"",0,177,191,153,994,4,1,1
"211",1,1,6,3,"2016-01-06","OO",20304,5761,"PIT","PA","IAH","TX",545,540,-5,0,0,-1,"0001-0559",26,606,756,13,816,809,0,0,-1,"0800-0859",0,"",0,211,209,170,1117,5,1,1
"212",1,1,6,3,"2016-01-06","UA",19977,220,"PIT","PA","ORD","IL",1720,1723,3,3,0,0,"1700-1759",10,1733,1734,4,1807,1738,0,0,-2,"1800-1859",0,"",0,107,75,61,413,2,0,0
"213",1,1,6,3,"2016-01-06","UA",19977,338,"PIT","PA","IAH","TX",1427,1424,-3,0,0,-1,"1400-1459",29,1453,1656,11,1646,1707,21,1,1,"1600-1659",0,"",0,199,223,183,1117,5,0,0
"214",1,1,6,3,"2016-01-06","UA",19977,590,"PIT","PA","ORD","IL",1027,1024,-3,0,0,-1,"1000-1059",10,1034,1040,5,1114,1045,0,0,-2,"1100-1159",0,"",0,107,81,66,413,2,1,1
"215",1,1,6,3,"2016-01-06","UA",19977,709,"PIT","PA","DEN","CO",1620,1619,-1,0,0,-1,"1600-1659",35,1654,1744,26,1758,1810,12,0,0,"1700-1759",0,"",0,218,231,170,1290,6,0,0
"216",1,1,6,3,"2016-01-06","UA",19977,773,"PIT","PA","DEN","CO",835,829,-6,0,0,-1,"0800-0859",11,840,937,39,1027,1016,0,0,-1,"1000-1059",0,"",0,232,227,177,1290,6,1,1
"217",1,1,6,3,"2016-01-06","WN",19393,232,"PIT","PA","ATL","GA",720,714,-6,0,0,-1,"0700-0759",25,739,902,6,925,908,0,0,-2,"0900-0959",0,"",0,125,114,83,526,3,1,1
"218",1,1,6,3,"2016-01-06","WN",19393,2622,"PIT","PA","ATL","GA",1640,1635,-5,0,0,-1,"1600-1659",10,1645,1807,8,1830,1815,0,0,-1,"1800-1859",0,"",0,110,100,82,526,3,0,0
"219",1,1,6,3,"2016-01-06","WN",19393,498,"PIT","PA","BNA","TN",615,611,-4,0,0,-1,"0600-0659",11,622,631,7,710,638,0,0,-2,"0700-0759",0,"",0,115,87,69,462,2,1,1
"220",1,1,6,3,"2016-01-06","WN",19393,656,"PIT","PA","BWI","MD",540,536,-4,0,0,-1,"0001-0559",9,545,624,16,655,640,0,0,-1,"0600-0659",0,"",0,75,64,39,210,1,1,1
"221",1,1,6,3,"2016-01-06","WN",19393,1452,"PIT","PA","BWI","MD",1250,1245,-5,0,0,-1,"1200-1259",7,1252,1333,4,1355,1337,0,0,-2,"1300-1359",0,"",0,65,52,41,210,1,0,0
"222",1,1,6,3,"2016-01-06","WN",19393,1581,"PIT","PA","DAL","TX",1505,1509,4,4,0,0,"1500-1559",9,1518,1648,5,1720,1653,0,0,-2,"1700-1759",0,"",0,195,164,150,1060,5,0,0
"223",1,1,6,3,"2016-01-06","WN",19393,758,"PIT","PA","DEN","CO",930,931,1,1,0,0,"0900-0959",11,942,1039,6,1115,1045,0,0,-2,"1100-1159",0,"",0,225,194,177,1290,6,1,1
"224",1,1,6,3,"2016-01-06","WN",19393,2873,"PIT","PA","FLL","FL",640,637,-3,0,0,-1,"0600-0659",10,647,905,5,940,910,0,0,-2,"0900-0959",0,"",0,180,153,138,994,4,1,1
"225",1,1,6,3,"2016-01-06","WN",19393,1866,"PIT","PA","LAS","NV",715,721,6,6,0,0,"0700-0759",10,731,845,17,925,902,0,0,-2,"0900-0959",0,"",0,310,281,254,1910,8,1,1
"226",1,1,6,3,"2016-01-06","WN",19393,1165,"PIT","PA","MCO","FL",1130,1127,-3,0,0,-1,"1100-1159",8,1135,1336,8,1350,1344,0,0,-1,"1300-1359",0,"",0,140,137,121,834,4,1,0
"227",1,1,6,3,"2016-01-06","WN",19393,2087,"PIT","PA","MCO","FL",635,630,-5,0,0,-1,"0600-0659",15,645,843,7,920,850,0,0,-2,"0900-0959",0,"",0,165,140,118,834,4,1,1
"228",1,1,6,3,"2016-01-06","WN",19393,2235,"PIT","PA","MCO","FL",1715,1714,-1,0,0,-1,"1700-1759",7,1721,1921,6,1940,1927,0,0,-1,"1900-1959",0,"",0,145,133,120,834,4,0,0
"229",1,1,6,3,"2016-01-06","WN",19393,369,"PIT","PA","MDW","IL",1440,1430,-10,0,0,-1,"1400-1459",10,1440,1442,4,1515,1446,0,0,-2,"1500-1559",0,"",0,95,76,62,402,2,0,0
"230",1,1,6,3,"2016-01-06","WN",19393,453,"PIT","PA","MDW","IL",1040,1115,35,35,1,2,"1000-1059",9,1124,1128,8,1115,1136,21,1,1,"1100-1159",0,"",0,95,81,64,402,2,1,1
"231",1,1,6,3,"2016-01-06","WN",19393,2690,"PIT","PA","MDW","IL",1745,1742,-3,0,0,-1,"1700-1759",8,1750,1753,6,1825,1759,0,0,-2,"1800-1859",0,"",0,100,77,63,402,2,0,0
"232",1,1,6,3,"2016-01-06","WN",19393,2077,"PIT","PA","PHX","AZ",1330,1336,6,6,0,0,"1300-1359",9,1345,1547,8,1620,1555,0,0,-2,"1600-1659",0,"",0,290,259,242,1814,8,0,0
"233",1,1,6,3,"2016-01-06","WN",19393,1493,"PIT","PA","RSW","FL",1520,1519,-1,0,0,-1,"1500-1559",7,1526,1743,5,1805,1748,0,0,-2,"1800-1859",0,"",0,165,149,137,966,4,0,0
"234",1,1,6,3,"2016-01-06","WN",19393,2430,"PIT","PA","RSW","FL",735,731,-4,0,0,-1,"0700-0759",12,743,1003,4,1035,1007,0,0,-2,"1000-1059",0,"",0,180,156,140,966,4,1,1
"235",1,1,6,3,"2016-01-06","WN",19393,696,"PIT","PA","TPA","FL",1635,1629,-6,0,0,-1,"1600-1659",7,1636,1847,4,1905,1851,0,0,-1,"1900-1959",0,"",0,150,142,131,873,4,0,0
"236",1,1,6,3,"2016-01-06","WN",19393,923,"PIT","PA","TPA","FL",1030,1031,1,1,0,0,"1000-1059",9,1040,1245,3,1305,1248,0,0,-2,"1300-1359",0,"",0,155,137,125,873,4,1,0
"237",1,1,6,3,"2016-01-06","DL",19790,1295,"ATL","GA","PIT","PA",909,948,39,39,1,2,"0900-0959",7,955,1104,3,1045,1107,22,1,1,"1000-1059",0,"",0,96,79,69,526,3,1,1
"238",1,1,6,3,"2016-01-06","DL",19790,1462,"ATL","GA","PIT","PA",1534,1533,-1,0,0,-1,"1500-1559",13,1546,1656,4,1719,1700,0,0,-2,"1700-1759",0,"",0,105,87,70,526,3,0,0
