"","X","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_STATE_ABR","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_STATE_ABR","DEST_WAC","CRS_DEP_TIME","CRS_ARR_TIME","CRS_ELAPSED_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"613",613,2016,3,9,22,4,"2016-09-22","WN",19393,2067,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1745,1850,65,210,1,0,0
"614",614,2016,3,9,23,5,"2016-09-23","AA",19805,2007,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,1953,2110,77,268,2,0,0
"615",615,2016,3,9,24,6,"2016-09-24","AA",19805,893,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,830,90,366,2,1,1
"616",616,2016,3,9,24,6,"2016-09-24","WN",19393,1068,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,700,725,85,402,2,1,1
"617",617,2016,3,9,25,7,"2016-09-25","WN",19393,416,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1330,1435,65,210,1,0,0
"618",618,2016,3,9,26,1,"2016-09-26","WN",19393,1573,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,555,825,150,994,4,1,1
"619",619,2016,3,9,26,1,"2016-09-26","DL",19790,2290,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,600,749,109,526,3,1,1
"620",620,2016,3,9,26,1,"2016-09-26","AA",19805,727,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,640,853,313,2136,9,1,1
"621",621,2016,3,9,26,1,"2016-09-26","UA",19977,606,14122,1412202,30198,"PIT","PA",23,14771,1477102,32457,"SFO","CA",91,729,955,326,2254,10,1,1
"622",622,2016,3,9,26,1,"2016-09-26","EV",20366,5391,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,935,1043,128,726,3,1,1
"623",623,2016,3,9,27,2,"2016-09-27","DL",19790,1939,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1458,1648,110,526,3,0,0
"624",624,2016,3,9,27,2,"2016-09-27","WN",19393,1588,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1520,1740,140,873,4,0,0
"625",625,2016,3,9,27,2,"2016-09-27","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1640,1809,209,1290,6,0,0
"626",626,2016,3,9,28,3,"2016-09-28","WN",19393,47,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1300,1515,135,834,4,0,0
"627",627,2016,3,9,28,3,"2016-09-28","EV",20366,5119,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,1535,1709,94,335,2,0,0
"628",628,2016,3,9,28,3,"2016-09-28","F9",20436,1455,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1610,1759,109,526,3,0,0
"629",629,2016,3,9,29,4,"2016-09-29","B6",20409,1886,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1953,2123,90,496,2,0,0
"630",630,2016,3,9,30,5,"2016-09-30","WN",19393,47,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1300,1515,135,834,4,0,0
"631",631,2016,4,10,1,6,"2016-10-01","AA",19805,1909,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,847,1021,94,366,2,1,1
"632",632,2016,4,10,1,6,"2016-10-01","WN",19393,2553,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,935,1150,135,834,4,1,1
"633",633,2016,4,10,1,6,"2016-10-01","UA",19977,590,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1045,1119,94,413,2,1,1
"634",634,2016,4,10,1,6,"2016-10-01","EV",20366,5109,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,1540,1721,101,335,2,0,0
"635",635,2016,4,10,1,6,"2016-10-01","F9",20436,1455,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1610,1759,109,526,3,0,0
"636",636,2016,4,10,2,7,"2016-10-02","WN",19393,1478,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1410,1535,265,1814,8,0,0
"637",637,2016,4,10,2,7,"2016-10-02","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1438,1640,182,1067,5,0,0
"638",638,2016,4,10,2,7,"2016-10-02","DL",19790,2476,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1505,1655,110,526,3,0,0
"639",639,2016,4,10,3,1,"2016-10-03","WN",19393,312,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,735,915,100,526,3,1,1
"640",640,2016,4,10,3,1,"2016-10-03","DL",19790,2126,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,745,936,111,526,3,1,1
"641",641,2016,4,10,3,1,"2016-10-03","EV",20366,5358,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,1144,1255,131,726,3,1,0
"642",642,2016,4,10,4,2,"2016-10-04","WN",19393,1919,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,825,1005,280,1910,8,1,1
"643",643,2016,4,10,4,2,"2016-10-04","UA",19977,590,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1045,1119,94,413,2,1,1
"644",644,2016,4,10,5,3,"2016-10-05","WN",19393,2067,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1745,1850,65,210,1,0,0
"645",645,2016,4,10,5,3,"2016-10-05","DL",19790,2069,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1820,2015,115,526,3,0,0
"646",646,2016,4,10,5,3,"2016-10-05","AA",19805,2458,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1855,2056,181,1067,5,0,0
"647",647,2016,4,10,6,4,"2016-10-06","AA",19805,727,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,635,853,318,2136,9,1,1
"648",648,2016,4,10,6,4,"2016-10-06","WN",19393,569,14122,1412202,30198,"PIT","PA",23,10693,1069302,30693,"BNA","TN",54,635,710,95,462,2,1,1
"649",649,2016,4,10,6,4,"2016-10-06","DL",19790,1857,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,645,800,135,726,3,1,1
"650",650,2016,4,10,6,4,"2016-10-06","F9",20436,275,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,840,1015,215,1290,6,1,1
"651",651,2016,4,10,7,5,"2016-10-07","WN",19393,1774,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,605,710,65,210,1,1,1
"652",652,2016,4,10,7,5,"2016-10-07","AA",19805,727,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,635,853,318,2136,9,1,1
"653",653,2016,4,10,8,6,"2016-10-08","WN",19393,3747,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,705,925,140,873,4,1,1
"654",654,2016,4,10,8,6,"2016-10-08","AA",19805,2016,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,710,836,86,268,2,1,1
"655",655,2016,4,10,10,1,"2016-10-10","WN",19393,1242,14122,1412202,30198,"PIT","PA",23,11259,1125903,30194,"DAL","TX",74,800,1000,180,1060,5,1,1
"656",656,2016,4,10,10,1,"2016-10-10","AA",19805,858,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,845,1019,94,366,2,1,1
"657",657,2016,4,10,10,1,"2016-10-10","UA",19977,773,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,855,1023,208,1290,6,1,1
"658",658,2016,4,10,10,1,"2016-10-10","DL",19790,711,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,933,1045,132,726,3,1,1
"659",659,2016,4,10,10,1,"2016-10-10","EV",20366,5358,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,1144,1255,131,726,3,1,0
"660",660,2016,4,10,11,2,"2016-10-11","WN",19393,858,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1140,1210,90,402,2,1,0
"661",661,2016,4,10,11,2,"2016-10-11","AA",19805,1252,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1150,1350,180,1067,5,1,0
"662",662,2016,4,10,12,3,"2016-10-12","WN",19393,984,14122,1412202,30198,"PIT","PA",23,12191,1219102,31453,"HOU","TX",74,1125,1330,185,1131,5,1,0
"663",663,2016,4,10,12,3,"2016-10-12","DL",19790,1295,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1126,1312,106,526,3,1,0
"664",664,2016,4,10,12,3,"2016-10-12","AA",19805,1252,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1150,1350,180,1067,5,1,0
"665",665,2016,4,10,13,4,"2016-10-13","WN",19393,1774,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,605,710,65,210,1,1,1
"666",666,2016,4,10,13,4,"2016-10-13","DL",19790,2494,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,630,739,69,201,1,1,1
"667",667,2016,4,10,13,4,"2016-10-13","F9",20436,275,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,840,1015,215,1290,6,1,1
"668",668,2016,4,10,14,5,"2016-10-14","WN",19393,1087,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1700,1845,105,526,3,0,0
"669",669,2016,4,10,14,5,"2016-10-14","UA",19977,220,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1715,1754,99,413,2,0,0
"670",670,2016,4,10,15,6,"2016-10-15","WN",19393,3567,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,630,815,105,526,3,1,1
"671",671,2016,4,10,16,7,"2016-10-16","WN",19393,1478,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1410,1535,265,1814,8,0,0
"672",672,2016,4,10,16,7,"2016-10-16","DL",19790,2476,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1505,1655,110,526,3,0,0
"673",673,2016,4,10,16,7,"2016-10-16","F9",20436,1227,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1507,1547,100,413,2,0,0
"674",674,2016,4,10,16,7,"2016-10-16","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1620,1748,208,1290,6,0,0
"675",675,2016,4,10,17,1,"2016-10-17","DL",19790,2069,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1820,2015,115,526,3,0,0
"676",676,2016,4,10,17,1,"2016-10-17","AA",19805,2041,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,1825,1951,86,268,2,0,0
"677",677,2016,4,10,17,1,"2016-10-17","WN",19393,1311,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,1900,2110,310,2136,9,0,0
"678",678,2016,4,10,18,2,"2016-10-18","AA",19805,531,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,728,904,276,1814,8,1,1
"679",679,2016,4,10,18,2,"2016-10-18","WN",19393,312,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,735,915,100,526,3,1,1
"680",680,2016,4,10,19,3,"2016-10-19","B6",20409,1286,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,842,1013,91,496,2,1,1
"681",681,2016,4,10,19,3,"2016-10-19","WN",19393,2215,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,930,1105,215,1290,6,1,1
"682",682,2016,4,10,20,4,"2016-10-20","AA",19805,673,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1527,1702,95,366,2,0,0
"683",683,2016,4,10,20,4,"2016-10-20","EV",20366,5535,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,1530,1713,103,335,2,0,0
"684",684,2016,4,10,20,4,"2016-10-20","WN",19393,1594,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1610,1635,85,402,2,0,0
"685",685,2016,4,10,21,5,"2016-10-21","UA",19977,773,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,855,1024,209,1290,6,1,1
"686",686,2016,4,10,21,5,"2016-10-21","WN",19393,2215,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,930,1105,215,1290,6,1,1
"687",687,2016,4,10,21,5,"2016-10-21","B6",20409,1486,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1208,1339,91,496,2,0,0
"688",688,2016,4,10,22,6,"2016-10-22","DL",19790,1084,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,1012,1118,66,201,1,1,1
"689",689,2016,4,10,22,6,"2016-10-22","WN",19393,3210,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1015,1150,215,1290,6,1,1
"690",690,2016,4,10,23,7,"2016-10-23","WN",19393,1774,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,605,710,65,210,1,1,1
"691",691,2016,4,10,24,1,"2016-10-24","DL",19790,2069,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1820,2015,115,526,3,0,0
"692",692,2016,4,10,24,1,"2016-10-24","AA",19805,2041,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,1825,1951,86,268,2,0,0
"693",693,2016,4,10,24,1,"2016-10-24","WN",19393,1311,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,1900,2110,310,2136,9,0,0
"694",694,2016,4,10,25,2,"2016-10-25","AA",19805,528,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1740,1913,273,1814,8,0,0
"695",695,2016,4,10,25,2,"2016-10-25","WN",19393,1943,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1740,1920,280,1910,8,0,0
"696",696,2016,4,10,26,3,"2016-10-26","WN",19393,1478,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1410,1535,265,1814,8,0,0
"697",697,2016,4,10,26,3,"2016-10-26","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1439,1641,182,1067,5,0,0
"698",698,2016,4,10,26,3,"2016-10-26","DL",19790,2476,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1505,1655,110,526,3,0,0
"699",699,2016,4,10,27,4,"2016-10-27","WN",19393,858,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1140,1210,90,402,2,1,0
"700",700,2016,4,10,27,4,"2016-10-27","AA",19805,1252,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1150,1350,180,1067,5,1,0
"701",701,2016,4,10,27,4,"2016-10-27","UA",19977,446,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1405,1444,99,413,2,0,0
"702",702,2016,4,10,28,5,"2016-10-28","AA",19805,727,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,635,853,318,2136,9,1,1
"703",703,2016,4,10,28,5,"2016-10-28","WN",19393,569,14122,1412202,30198,"PIT","PA",23,10693,1069302,30693,"BNA","TN",54,635,710,95,462,2,1,1
"704",704,2016,4,10,28,5,"2016-10-28","EV",20366,5358,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,1144,1255,131,726,3,1,0
"705",705,2016,4,10,29,6,"2016-10-29","WN",19393,3567,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,630,815,105,526,3,1,1
"706",706,2016,4,10,29,6,"2016-10-29","AA",19805,829,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,830,90,366,2,1,1
"707",707,2016,4,10,30,7,"2016-10-30","WN",19393,1588,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1520,1740,140,873,4,0,0
"708",708,2016,4,10,30,7,"2016-10-30","AA",19805,673,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1527,1702,95,366,2,0,0
"709",709,2016,4,10,31,1,"2016-10-31","WN",19393,1386,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,1700,1915,315,2136,9,0,0
"710",710,2016,4,10,31,1,"2016-10-31","F9",20436,277,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1750,1945,235,1290,6,0,0
"711",711,2016,4,10,31,1,"2016-10-31","OO",20304,5412,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1915,1955,100,413,2,0,0
"712",712,2016,4,11,1,2,"2016-11-01","WN",19393,569,14122,1412202,30198,"PIT","PA",23,10693,1069302,30693,"BNA","TN",54,635,710,95,462,2,1,1
"713",713,2016,4,11,1,2,"2016-11-01","AA",19805,1941,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,830,90,366,2,1,1
"714",714,2016,4,11,1,2,"2016-11-01","B6",20409,2007,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,700,947,167,994,4,1,1
"715",715,2016,4,11,2,3,"2016-11-02","WN",19393,2262,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,810,840,90,402,2,1,1
"716",716,2016,4,11,2,3,"2016-11-02","UA",19977,1507,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,836,1010,214,1290,6,1,1
"717",717,2016,4,11,2,3,"2016-11-02","AA",19805,858,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,845,1019,94,366,2,1,1
"718",718,2016,4,11,2,3,"2016-11-02","DL",19790,711,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,933,1045,132,726,3,1,1
"719",719,2016,4,11,2,3,"2016-11-02","OO",20304,5318,14122,1412202,30198,"PIT","PA",23,12266,1226603,31453,"IAH","TX",74,1445,1700,195,1117,5,0,0
"720",720,2016,4,11,3,4,"2016-11-03","WN",19393,1588,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1520,1740,140,873,4,0,0
"721",721,2016,4,11,3,4,"2016-11-03","AA",19805,673,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1527,1702,95,366,2,0,0
"722",722,2016,4,11,4,5,"2016-11-04","DL",19790,1560,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1633,1825,112,526,3,0,0
"723",723,2016,4,11,4,5,"2016-11-04","WN",19393,1087,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1700,1845,105,526,3,0,0
"724",724,2016,4,11,4,5,"2016-11-04","UA",19977,220,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1715,1759,104,413,2,0,0
"725",725,2016,4,11,4,5,"2016-11-04","OO",20304,5412,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1915,1959,104,413,2,0,0
"726",726,2016,4,11,5,6,"2016-11-05","AA",19805,538,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1055,1237,282,1814,8,1,0
"727",727,2016,4,11,5,6,"2016-11-05","EV",20366,4285,14122,1412202,30198,"PIT","PA",23,11618,1161802,31703,"EWR","NJ",21,1055,1218,83,319,2,1,0
"728",728,2016,4,11,5,6,"2016-11-05","WN",19393,606,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1115,1255,280,1910,8,1,0
"729",729,2016,4,11,5,6,"2016-11-05","DL",19790,1295,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1120,1305,105,526,3,1,0
"730",730,2016,4,11,6,7,"2016-11-06","WN",19393,611,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1225,1330,65,210,1,0,0
"731",731,2016,4,11,7,1,"2016-11-07","AA",19805,2041,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,1820,1948,88,268,2,0,0
"732",732,2016,4,11,7,1,"2016-11-07","WN",19393,582,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1840,2100,140,834,4,0,0
"733",733,2016,4,11,8,2,"2016-11-08","WN",19393,3015,14122,1412202,30198,"PIT","PA",23,12191,1219102,31453,"HOU","TX",74,1100,1325,205,1131,5,1,0
"734",734,2016,4,11,8,2,"2016-11-08","DL",19790,1295,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1115,1305,110,526,3,1,0
"735",735,2016,4,11,8,2,"2016-11-08","AA",19805,1252,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1129,1345,196,1067,5,1,0
"736",736,2016,4,11,9,3,"2016-11-09","WN",19393,2717,14122,1412202,30198,"PIT","PA",23,14635,1463502,31714,"RSW","FL",33,635,925,170,966,4,1,1
"737",737,2016,4,11,9,3,"2016-11-09","OO",20304,5318,14122,1412202,30198,"PIT","PA",23,12266,1226603,31453,"IAH","TX",74,1445,1700,195,1117,5,0,0
"738",738,2016,4,11,10,4,"2016-11-10","WN",19393,146,14122,1412202,30198,"PIT","PA",23,11259,1125903,30194,"DAL","TX",74,1430,1635,185,1060,5,0,0
"739",739,2016,4,11,10,4,"2016-11-10","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1619,1751,92,496,2,0,0
"740",740,2016,4,11,11,5,"2016-11-11","AA",19805,1906,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,511,645,94,366,2,1,1
"741",741,2016,4,11,11,5,"2016-11-11","WN",19393,2673,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,520,810,290,1814,8,1,1
"742",742,2016,4,11,11,5,"2016-11-11","DL",19790,1356,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,625,738,73,201,1,1,1
"743",743,2016,4,11,11,5,"2016-11-11","EV",20366,5366,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,1335,1454,79,201,1,0,0
"744",744,2016,4,11,12,6,"2016-11-12","WN",19393,5410,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,705,940,155,834,4,1,1
"745",745,2016,4,11,12,6,"2016-11-12","OO",20304,5260,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1344,1420,96,413,2,0,0
"746",746,2016,4,11,13,7,"2016-11-13","WN",19393,6442,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,630,850,140,873,4,1,1
"747",747,2016,4,11,13,7,"2016-11-13","AA",19805,531,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,700,1004,304,1814,8,1,1
"748",748,2016,4,11,13,7,"2016-11-13","B6",20409,2007,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,700,947,167,994,4,1,1
"749",749,2016,4,11,14,1,"2016-11-14","WN",19393,2397,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1615,1815,300,1910,8,0,0
"750",750,2016,4,11,14,1,"2016-11-14","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1625,1800,215,1290,6,0,0
"751",751,2016,4,11,15,2,"2016-11-15","AA",19805,528,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1725,2011,286,1814,8,0,0
"752",752,2016,4,11,15,2,"2016-11-15","WN",19393,279,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1735,1805,90,402,2,0,0
"753",753,2016,4,11,15,2,"2016-11-15","B6",20409,1886,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,2020,2149,89,496,2,0,0
"754",754,2016,4,11,16,3,"2016-11-16","AA",19805,858,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,841,1025,104,366,2,1,1
"755",755,2016,4,11,16,3,"2016-11-16","WN",19393,3504,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,925,1110,225,1290,6,1,1
"756",756,2016,4,11,16,3,"2016-11-16","DL",19790,2246,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,940,1130,110,526,3,1,1
"757",757,2016,4,11,16,3,"2016-11-16","F9",20436,1707,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1210,1434,144,834,4,0,0
"758",758,2016,4,11,17,4,"2016-11-17","AA",19805,858,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,841,1025,104,366,2,1,1
"759",759,2016,4,11,17,4,"2016-11-17","B6",20409,1286,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,850,1020,90,496,2,1,1
"760",760,2016,4,11,17,4,"2016-11-17","OO",20304,4738,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,923,1045,142,726,3,1,1
"761",761,2016,4,11,17,4,"2016-11-17","WN",19393,3504,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,925,1110,225,1290,6,1,1
"762",762,2016,4,11,17,4,"2016-11-17","EV",20366,5366,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,1335,1454,79,201,1,0,0
"763",763,2016,4,11,18,5,"2016-11-18","WN",19393,428,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,600,630,90,402,2,1,1
"764",764,2016,4,11,18,5,"2016-11-18","DL",19790,1356,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,625,738,73,201,1,1,1
"765",765,2016,4,11,19,6,"2016-11-19","WN",19393,1434,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,620,655,95,402,2,1,1
"766",766,2016,4,11,19,6,"2016-11-19","AA",19805,829,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,842,102,366,2,1,1
